
  _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,yoke1 |   ailrn,yoke1 |   ruddr,yoke1 |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __mag,_comp |   mavar,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm |   thro1,_part |   thro1,_part | 
      7.86113 |       8.66716 |       8.69512 |      10.02656 |       9.04642 |      10.00617 |      11.53836 |       0.01316 |     396.34357 |       0.97536 |       0.03982 |       0.04658 |      -0.00003 |      -0.00202 |      -0.01581 |       0.05528 |       0.05392 |       0.04391 |     -10.53834 |      -5.41312 |     118.85793 |     122.69510 |    -155.38200 |      -5.04885 |     257.32895 |      30.75433 |       1.70260 |      95.90894 |       3.65491 |      51.41964 |      -0.65875 |     229.82425 |      17.38157 |       0.00000 |     229.62798 |      50.00000 |      -2.00000 |  -11020.24512 |    -110.62810 |  -46726.16406 |      -4.32475 |       2.63764 |       0.97233 |     132.64996 |       0.02183 |       0.45646 |       0.45646 | 
      7.38216 |       8.22564 |       8.25230 |       9.63411 |       8.49524 |       9.49657 |      11.08674 |       0.01249 |     408.71307 |       0.96172 |       0.03706 |       0.04719 |      -0.00003 |      -0.00202 |      -0.01581 |       0.07687 |       0.04951 |       0.01552 |     -10.09805 |      -5.11116 |     119.00513 |     122.83962 |    -153.71149 |      -3.94275 |     255.71230 |      31.36129 |       1.73190 |      96.05682 |       3.65491 |      51.41964 |      -0.65875 |     230.77449 |      18.40998 |       0.00000 |     230.58713 |      50.00000 |      -2.00000 |  -11020.71191 |    -110.33843 |  -46726.05469 |      -4.10122 |       2.57938 |       1.04445 |     134.49072 |       0.02213 |       0.45538 |       0.45538 | 
      7.00147 |       7.88471 |       7.91034 |       9.33566 |       8.05715 |       9.10306 |      10.74328 |       0.01197 |     416.70822 |       0.95307 |       0.03494 |       0.04753 |      -0.00003 |      -0.00202 |      -0.01581 |       0.09168 |       0.04603 |      -0.00580 |      -9.66586 |      -4.86566 |     118.98872 |     122.82077 |    -152.38423 |      -3.02729 |     254.34793 |      31.72309 |       1.75609 |      96.30569 |       3.65491 |      51.41964 |      -0.65876 |     231.51820 |      19.23495 |       0.00000 |     231.33397 |      50.00000 |      -2.00000 |  -11021.06836 |    -110.11166 |  -46725.95703 |      -3.93367 |       2.52532 |       1.10215 |     135.91228 |       0.02237 |       0.45447 |       0.45447 | 
      6.53931 |       7.47987 |       7.50429 |       8.98716 |       7.52530 |       8.63579 |      10.34224 |       0.01136 |     424.34506 |       0.94467 |       0.03246 |       0.04780 |      -0.00003 |      -0.00202 |      -0.01581 |       0.10724 |       0.04193 |      -0.03027 |      -9.04657 |      -4.56102 |     118.81689 |     122.64556 |    -150.75853 |      -1.85433 |     252.59802 |      32.02562 |       1.78652 |      96.74186 |       3.65491 |      51.41964 |      -0.65876 |     232.41634 |      20.04343 |       0.00000 |     232.23964 |      50.00000 |      -2.00000 |  -11021.49023 |    -109.83771 |  -46725.83203 |      -3.74036 |       2.45178 |       1.17230 |     137.61346 |       0.02265 |       0.45329 |       0.45329 | 
      6.10629 |       7.09440 |       7.11766 |       8.66199 |       7.02700 |       8.19086 |       9.96804 |       0.01077 |     429.62521 |       0.93837 |       0.03020 |       0.04795 |      -0.00003 |      -0.00202 |      -0.01581 |       0.12008 |       0.03817 |      -0.05256 |      -8.34474 |      -4.25835 |     118.49128 |     122.31619 |    -149.15561 |      -0.63407 |     250.80405 |      32.17372 |       1.81726 |      97.29182 |       3.65492 |      51.41964 |      -0.65877 |     233.29164 |      20.80362 |       0.00000 |     233.11916 |      50.00000 |      -2.00000 |  -11021.89355 |    -109.57063 |  -46725.69922 |      -3.56211 |       2.37283 |       1.24017 |     139.26173 |       0.02292 |       0.45208 |       0.45208 | 
      5.77716 |       6.80162 |       6.82398 |       8.41985 |       6.64824 |       7.85290 |       9.68939 |       0.01033 |     432.23828 |       0.93461 |       0.02853 |       0.04800 |      -0.00003 |      -0.00202 |      -0.01581 |       0.12856 |       0.03546 |      -0.06878 |      -7.73303 |      -4.02052 |     118.13044 |     121.95212 |    -147.90138 |       0.37147 |     249.36203 |      32.18342 |       1.84183 |      97.79580 |       3.65492 |      51.41964 |      -0.65877 |     233.97374 |      21.49493 |       0.00000 |     233.80283 |      50.00000 |      -2.00000 |  -11022.20508 |    -109.36243 |  -46725.58594 |      -3.43073 |       2.30712 |       1.29212 |     140.54401 |       0.02313 |       0.45109 |       0.45109 | 
      5.40403 |       6.47474 |       6.49609 |       8.18781 |       6.21885 |       7.47557 |       9.42236 |       0.00983 |     433.52994 |       0.94150 |       0.02702 |       0.03360 |      -0.00003 |      -0.00202 |      -0.01581 |       0.13555 |       0.02929 |      -0.06410 |      -7.07592 |      -3.79718 |     117.71837 |     121.53655 |    -146.66472 |      -5.49731 |     247.98401 |      32.17698 |       1.85771 |      98.31348 |       3.65492 |      51.41964 |      -0.65878 |     234.64461 |      22.18378 |       0.00000 |     234.47844 |      50.00000 |      -2.00000 |  -11022.50781 |    -109.15760 |  -46725.46875 |      -3.30523 |       2.24313 |       1.33647 |     141.80614 |       0.02334 |       0.45008 |       0.45008 | 
      5.05501 |       6.26428 |       6.28500 |       7.96403 |       5.81720 |       7.23265 |       9.16484 |       0.00951 |     433.66846 |       0.94404 |       0.02596 |       0.02409 |      -0.00003 |      -0.00202 |      -0.01581 |       0.14127 |       0.01697 |      -0.02377 |      -6.37886 |      -3.64534 |     117.43981 |     121.25415 |    -145.40796 |     -12.10733 |     246.76709 |      32.22915 |       1.85494 |      98.80138 |       3.65492 |      51.41963 |      -0.65878 |     235.29538 |      22.75164 |       0.00000 |     235.13489 |      50.00000 |      -2.00000 |  -11022.79883 |    -108.95885 |  -46725.34375 |      -3.18474 |       2.18499 |       1.36715 |     143.02968 |       0.02354 |       0.44908 |       0.44908 | 
      4.65208 |       6.10845 |       6.12873 |       7.69796 |       5.35352 |       7.05281 |       8.85866 |       0.00927 |     432.46585 |       0.94372 |       0.02480 |       0.01866 |      -0.00003 |      -0.00202 |      -0.01581 |       0.14725 |       0.00021 |       0.04619 |      -5.44550 |      -3.59404 |     117.45671 |     121.26566 |    -143.75325 |     -19.39766 |     245.42557 |      32.27449 |       1.83892 |      99.46328 |       3.65492 |      51.41963 |      -0.65879 |     236.08582 |      23.32392 |       0.00000 |     235.93127 |      50.00000 |      -2.00000 |  -11023.14941 |    -108.71738 |  -46725.19141 |      -3.04504 |       2.11464 |       1.39249 |     144.51399 |       0.02378 |       0.44784 |       0.44784 | 
      4.36284 |       6.03470 |       6.05479 |       7.49902 |       5.02067 |       6.96773 |       8.62972 |       0.00916 |     430.53784 |       0.94359 |       0.02366 |       0.01713 |      -0.00003 |      -0.00202 |      -0.01581 |       0.15101 |      -0.01128 |       0.10449 |      -4.65555 |      -3.65527 |     117.80386 |     121.60815 |    -142.38066 |     -24.52780 |     244.50140 |      32.26743 |       1.82211 |     100.08524 |       3.65492 |      51.41963 |      -0.65879 |     236.69743 |      23.79230 |       0.00000 |     236.54564 |      50.00000 |      -2.00000 |  -11023.41699 |    -108.53051 |  -46725.06641 |      -2.94431 |       2.05959 |       1.40428 |     145.66223 |       0.02397 |       0.44688 |       0.44688 | 
      4.08505 |       5.98604 |       6.00601 |       7.31088 |       4.70099 |       6.91160 |       8.41321 |       0.00909 |     427.81723 |       0.94436 |       0.02240 |       0.01661 |      -0.00003 |      -0.00202 |      -0.01581 |       0.15378 |      -0.02049 |       0.16021 |      -3.82003 |      -3.78760 |     118.44910 |     122.24844 |    -140.93172 |     -29.17074 |     243.71541 |      32.22155 |       1.80419 |     100.83257 |       3.65493 |      51.41963 |      -0.65879 |     237.29968 |      24.34819 |       0.00000 |     237.14896 |      50.00000 |      -2.00000 |  -11023.67969 |    -108.34646 |  -46724.93750 |      -2.85283 |       2.00537 |       1.40900 |     146.79391 |       0.02416 |       0.44592 |       0.44592 | 
      3.78694 |       5.95160 |       5.97151 |       7.13660 |       4.35793 |       6.87189 |       8.21265 |       0.00904 |     424.44470 |       0.94592 |       0.02137 |       0.01626 |      -0.00003 |      -0.00202 |      -0.01581 |       0.15578 |      -0.02736 |       0.21175 |      -2.95779 |      -3.96679 |     119.36188 |     123.15614 |    -139.41490 |     -33.28804 |     243.10556 |      32.14744 |       1.78617 |     101.70792 |       3.65493 |      51.41963 |      -0.65880 |     237.88213 |      24.95428 |       0.00000 |     237.73840 |      50.00000 |      -2.00000 |  -11023.93262 |    -108.16843 |  -46724.80859 |      -2.77228 |       1.95354 |       1.40612 |     147.89050 |       0.02434 |       0.44502 |       0.44502 | 
      3.50070 |       5.92278 |       5.94265 |       6.97112 |       4.02854 |       6.83868 |       8.02222 |       0.00899 |     420.42322 |       0.94816 |       0.02046 |       0.01613 |      -0.00003 |      -0.00202 |      -0.01581 |       0.15731 |      -0.03250 |       0.26065 |      -2.04853 |      -4.17747 |     120.55033 |     124.33934 |    -137.77254 |     -37.02583 |     242.68219 |      32.05339 |       1.76784 |     102.74403 |       3.65493 |      51.41963 |      -0.65880 |     238.46004 |      25.54917 |       0.00000 |     238.31357 |      50.00000 |      -2.00000 |  -11024.18262 |    -107.99177 |  -46724.68359 |      -2.70056 |       1.90326 |       1.39492 |     148.98126 |       0.02452 |       0.44413 |       0.44413 | 
      3.22950 |       5.89511 |       5.91493 |       6.81655 |       3.71645 |       6.80678 |       7.84434 |       0.00895 |     415.89951 |       0.95417 |       0.02464 |       0.01634 |      -0.04891 |      -0.00202 |      -0.01581 |       0.15610 |      -0.03634 |       0.30561 |      -1.10940 |      -4.39929 |     121.98366 |     125.76743 |    -135.97592 |     -40.36037 |     242.45612 |      31.96902 |       1.74988 |     103.92261 |       3.65493 |      51.41962 |      -0.65881 |     239.02478 |      26.07337 |       0.00000 |     238.88611 |      50.00000 |      -2.00000 |  -11024.42773 |    -107.81912 |  -46724.55469 |      -2.63770 |       1.85668 |       1.37567 |     150.05008 |       0.02470 |       0.44329 |       0.44329 | 
      2.97745 |       5.86208 |       5.88184 |       6.67211 |       3.42639 |       6.76870 |       7.67813 |       0.00890 |     411.14325 |       0.96238 |       0.03668 |       0.01678 |      -0.17499 |      -0.00202 |      -0.01581 |       0.13016 |      -0.04144 |       0.34542 |      -0.23041 |      -4.61843 |     123.60648 |     127.38556 |    -133.86429 |     -43.30260 |     242.28328 |      32.01656 |       1.73286 |     105.12666 |       3.65493 |      51.41962 |      -0.65881 |     239.56587 |      26.52833 |       0.00000 |     239.43097 |      50.00000 |      -2.00000 |  -11024.66309 |    -107.65370 |  -46724.43359 |      -2.57640 |       1.81975 |       1.35360 |     151.07465 |       0.02486 |       0.44252 |       0.44252 | 
      2.65330 |       5.80888 |       5.82852 |       6.49758 |       3.05336 |       6.70734 |       7.47728 |       0.00882 |     404.94736 |       0.96565 |       0.04019 |       0.01764 |      -0.22167 |      -0.00202 |      -0.01581 |       0.06437 |      -0.04976 |       0.38944 |       0.59493 |      -4.90602 |     125.92873 |     129.70374 |    -131.10878 |     -46.61152 |     242.19803 |      32.14781 |       1.71305 |     106.75507 |       3.65493 |      51.41962 |      -0.65881 |     240.22893 |      27.09668 |       0.00000 |     240.09799 |      50.00000 |      -2.00000 |  -11024.95020 |    -107.45098 |  -46724.28125 |      -2.50345 |       1.77864 |       1.32003 |     152.32683 |       0.02507 |       0.44163 |       0.44163 | 
      2.39505 |       5.67292 |       5.69214 |       6.36340 |       2.75617 |       6.55040 |       7.32287 |       0.00861 |     399.91092 |       0.96552 |       0.03818 |       0.02121 |      -0.21142 |      -0.00202 |      -0.01581 |       0.00880 |      -0.05335 |       0.41903 |       0.95419 |      -5.14412 |     127.98327 |     131.75671 |    -129.27629 |     -47.74070 |     242.27002 |      32.27716 |       1.69900 |     108.16803 |       3.65493 |      51.41962 |      -0.65882 |     240.74429 |      27.58818 |       0.00000 |     240.61563 |      50.00000 |      -2.00000 |  -11025.17090 |    -107.29343 |  -46724.16406 |      -2.44988 |       1.74816 |       1.28785 |     153.29652 |       0.02523 |       0.44099 |       0.44099 | 
      2.55313 |       5.20969 |       5.22738 |       6.23735 |       2.93810 |       6.01556 |       7.17782 |       0.00791 |     394.77130 |       0.94988 |       0.02728 |       0.03452 |      -0.11075 |      -0.00202 |      -0.01581 |      -0.02922 |      -0.04607 |       0.41731 |       1.08184 |      -5.36340 |     130.12679 |     133.89990 |    -130.71098 |     -41.68287 |     242.43311 |      32.18800 |       1.69893 |     109.74786 |       3.65493 |      51.41962 |      -0.65882 |     241.24716 |      28.10228 |       0.00000 |     241.12158 |      50.00000 |      -2.00000 |  -11025.38672 |    -107.13969 |  -46724.05078 |      -2.40730 |       1.70931 |       1.25674 |     154.24156 |       0.02538 |       0.44042 |       0.44042 | 
      2.74981 |       4.87328 |       4.88988 |       6.08946 |       3.16443 |       5.62717 |       7.00762 |       0.00740 |     387.98309 |       0.94102 |       0.01675 |       0.04162 |      -0.00077 |      -0.00202 |      -0.01581 |      -0.02184 |      -0.02224 |       0.38380 |       1.13934 |      -5.53137 |     132.65617 |     136.42935 |    -133.71318 |     -34.53595 |     242.85970 |      31.71515 |       1.71634 |     111.92961 |       3.65494 |      51.41962 |      -0.65882 |     241.84892 |      28.70564 |       0.00000 |     241.73106 |      50.00000 |      -2.00000 |  -11025.64941 |    -106.95573 |  -46723.91406 |      -2.37146 |       1.64684 |       1.21565 |     155.38199 |       0.02557 |       0.43978 |       0.43978 | 
      3.02092 |       4.71463 |       4.73072 |       5.94636 |       3.47641 |       5.44402 |       6.84295 |       0.00716 |     380.67838 |       0.94005 |       0.01762 |       0.04386 |      -0.00004 |      -0.00202 |      -0.01581 |       0.00625 |       0.00221 |       0.34218 |       1.31007 |      -5.54003 |     134.90431 |     138.67714 |    -136.72144 |     -28.22407 |     243.27225 |      31.16717 |       1.74031 |     114.14099 |       3.65494 |      51.41962 |      -0.65883 |     242.42216 |      29.20743 |       0.00000 |     242.30722 |      50.00000 |      -2.00000 |  -11025.90527 |    -106.78049 |  -46723.78516 |      -2.33786 |       1.58318 |       1.17724 |     156.48431 |       0.02575 |       0.43919 |       0.43919 | 
      3.26962 |       4.66683 |       4.68280 |       5.80929 |       3.76262 |       5.38887 |       6.68521 |       0.00709 |     372.88940 |       0.94027 |       0.01830 |       0.04465 |      -0.00003 |      -0.00202 |      -0.01581 |       0.03382 |       0.01884 |       0.30224 |       1.62838 |      -5.41889 |     136.86813 |     140.64009 |    -139.45642 |     -22.95017 |     243.71318 |      30.56487 |       1.76582 |     116.35933 |       3.65494 |      51.41962 |      -0.65883 |     242.96909 |      29.61198 |       0.00000 |     242.86203 |      50.00000 |      -2.00000 |  -11026.15625 |    -106.61330 |  -46723.66016 |      -2.30720 |       1.51972 |       1.13963 |     157.55370 |       0.02593 |       0.43865 |       0.43865 | 
